#BinStart,RateHitEvents,RateTrackEvents,Pressure
5.456198440000e+08,2.467213e+01,1.593443e+01,9.290000e+02
5.456199050000e+08,2.378688e+01,1.578689e+01,9.290000e+02
5.456199660000e+08,2.401639e+01,1.588525e+01,9.290000e+02
5.456200270000e+08,2.416393e+01,1.649180e+01,9.290000e+02
5.456200880000e+08,2.363935e+01,1.650820e+01,9.290000e+02
5.456201490000e+08,2.419672e+01,1.632787e+01,9.290000e+02
5.456202710000e+08,2.454098e+01,1.621312e+01,9.270000e+02
5.456203320000e+08,2.347541e+01,1.611475e+01,9.270000e+02
5.456203930000e+08,2.424590e+01,1.619672e+01,9.270000e+02
5.456204540000e+08,2.411475e+01,1.613115e+01,9.270000e+02
5.456205150000e+08,2.483607e+01,1.662295e+01,9.270000e+02
5.456205760000e+08,2.418033e+01,1.598361e+01,9.270000e+02
5.456206370000e+08,2.455738e+01,1.624590e+01,9.270000e+02
5.456206980000e+08,2.354098e+01,1.596721e+01,9.270000e+02
5.456207590000e+08,2.350820e+01,1.601639e+01,9.270000e+02
5.456208200000e+08,2.318033e+01,1.563934e+01,9.270000e+02
5.456208810000e+08,2.373771e+01,1.586885e+01,9.270000e+02
5.456209420000e+08,2.429508e+01,1.559016e+01,9.270000e+02
5.456210030000e+08,2.365574e+01,1.572131e+01,9.270000e+02
5.456210640000e+08,2.375410e+01,1.580328e+01,9.270000e+02
5.456211250000e+08,2.340984e+01,1.577049e+01,9.270000e+02
5.456211860000e+08,2.496721e+01,1.668852e+01,9.270000e+02
5.456212470000e+08,2.334426e+01,1.514754e+01,9.270000e+02
5.456213080000e+08,2.409836e+01,1.636065e+01,9.270000e+02
5.456213690000e+08,2.437705e+01,1.686885e+01,9.270000e+02
5.456214300000e+08,2.445902e+01,1.662295e+01,9.270000e+02
5.456214910000e+08,2.421312e+01,1.640984e+01,9.270000e+02
5.456215520000e+08,2.372131e+01,1.583607e+01,9.270000e+02
5.456216130000e+08,2.447541e+01,1.642623e+01,9.270000e+02
5.456216740000e+08,2.385246e+01,1.626229e+01,9.270000e+02
5.456217350000e+08,2.478688e+01,1.663935e+01,9.270000e+02
5.456217960000e+08,2.429508e+01,1.636065e+01,9.270000e+02
5.456218570000e+08,2.360656e+01,1.600000e+01,9.270000e+02
5.456219180000e+08,2.372131e+01,1.575410e+01,9.270000e+02
5.456219790000e+08,2.516393e+01,1.726229e+01,9.270000e+02
5.456220900000e+08,2.404918e+01,1.588525e+01,9.270000e+02
5.456221510000e+08,2.468852e+01,1.719672e+01,9.270000e+02
5.456222120000e+08,2.445902e+01,1.611475e+01,9.270000e+02
5.456222730000e+08,2.455738e+01,1.693443e+01,9.270000e+02
5.456223340000e+08,2.400000e+01,1.621312e+01,9.270000e+02
5.456223950000e+08,2.331148e+01,1.540984e+01,9.270000e+02
5.456224560000e+08,2.524590e+01,1.652459e+01,9.270000e+02
5.456225170000e+08,2.380328e+01,1.552459e+01,9.270000e+02
5.456225780000e+08,2.495082e+01,1.747541e+01,9.270000e+02
5.456226390000e+08,2.372131e+01,1.595082e+01,9.270000e+02
5.456227000000e+08,2.465574e+01,1.588525e+01,9.270000e+02
5.456227610000e+08,2.360656e+01,1.593443e+01,9.270000e+02
5.456228220000e+08,2.319672e+01,1.563934e+01,9.270000e+02
5.456228830000e+08,2.344262e+01,1.596721e+01,9.270000e+02
5.456229440000e+08,2.419672e+01,1.608197e+01,9.270000e+02
5.456230050000e+08,2.378688e+01,1.603279e+01,9.270000e+02
5.456230660000e+08,2.403279e+01,1.662295e+01,9.270000e+02
5.456231270000e+08,2.355738e+01,1.563934e+01,9.270000e+02
5.456231880000e+08,2.409836e+01,1.600000e+01,9.270000e+02
5.456232490000e+08,2.388525e+01,1.554098e+01,9.270000e+02
5.456233100000e+08,2.336065e+01,1.549180e+01,9.270000e+02
5.456233710000e+08,2.347541e+01,1.550820e+01,9.270000e+02
5.456234320000e+08,2.409836e+01,1.622951e+01,9.270000e+02
5.456234930000e+08,2.449180e+01,1.673771e+01,9.270000e+02
5.456235540000e+08,2.483607e+01,1.654098e+01,9.270000e+02
5.456236150000e+08,2.460656e+01,1.622951e+01,9.270000e+02
5.456236760000e+08,2.359016e+01,1.601639e+01,9.270000e+02
5.456237370000e+08,2.455738e+01,1.678688e+01,9.270000e+02
5.456237980000e+08,2.368852e+01,1.542623e+01,9.270000e+02
5.456239070000e+08,2.336065e+01,1.559016e+01,9.260000e+02
5.456239680000e+08,2.452459e+01,1.701639e+01,9.260000e+02
5.456240290000e+08,2.359016e+01,1.631148e+01,9.260000e+02
5.456240900000e+08,2.362295e+01,1.603279e+01,9.260000e+02
5.456241510000e+08,2.383607e+01,1.606557e+01,9.260000e+02
5.456242120000e+08,2.344262e+01,1.567213e+01,9.260000e+02
5.456242730000e+08,2.311475e+01,1.511475e+01,9.260000e+02
5.456243340000e+08,2.365574e+01,1.659016e+01,9.260000e+02
5.456243950000e+08,2.450820e+01,1.660656e+01,9.260000e+02
5.456244560000e+08,2.431148e+01,1.640984e+01,9.260000e+02
5.456245170000e+08,2.367213e+01,1.629508e+01,9.260000e+02
5.456245780000e+08,2.337705e+01,1.559016e+01,9.260000e+02
5.456246390000e+08,2.488525e+01,1.677049e+01,9.260000e+02
5.456247000000e+08,2.445902e+01,1.675410e+01,9.260000e+02
5.456247610000e+08,2.398361e+01,1.632787e+01,9.260000e+02
5.456248220000e+08,2.436065e+01,1.606557e+01,9.260000e+02
5.456248830000e+08,2.331148e+01,1.591803e+01,9.260000e+02
5.456249440000e+08,2.363935e+01,1.598361e+01,9.260000e+02
5.456250050000e+08,2.439344e+01,1.663935e+01,9.260000e+02
5.456250660000e+08,2.444262e+01,1.616393e+01,9.260000e+02
5.456251270000e+08,2.449180e+01,1.652459e+01,9.260000e+02
5.456251880000e+08,2.301639e+01,1.516393e+01,9.260000e+02
5.456252490000e+08,2.383607e+01,1.637705e+01,9.260000e+02
5.456253100000e+08,2.398361e+01,1.570492e+01,9.260000e+02
5.456253710000e+08,2.401639e+01,1.645902e+01,9.260000e+02
5.456254320000e+08,2.442623e+01,1.721312e+01,9.260000e+02
5.456254930000e+08,2.363935e+01,1.680328e+01,9.260000e+02
5.456255540000e+08,2.313115e+01,1.572131e+01,9.260000e+02
5.456256150000e+08,2.427869e+01,1.685246e+01,9.260000e+02
5.456257410000e+08,2.413115e+01,1.654098e+01,9.260000e+02
5.456258020000e+08,2.404918e+01,1.559016e+01,9.260000e+02
5.456258630000e+08,2.509836e+01,1.740984e+01,9.260000e+02
5.456259240000e+08,2.365574e+01,1.547541e+01,9.260000e+02
5.456259850000e+08,2.349180e+01,1.501639e+01,9.260000e+02
5.456260460000e+08,2.504918e+01,1.672131e+01,9.260000e+02
5.456261070000e+08,2.459016e+01,1.677049e+01,9.260000e+02
5.456261680000e+08,2.349180e+01,1.560656e+01,9.260000e+02
5.456262290000e+08,2.396721e+01,1.586885e+01,9.260000e+02
5.456262900000e+08,2.398361e+01,1.586885e+01,9.260000e+02
5.456263510000e+08,2.429508e+01,1.629508e+01,9.260000e+02
5.456264120000e+08,2.355738e+01,1.591803e+01,9.260000e+02
5.456264730000e+08,2.449180e+01,1.675410e+01,9.260000e+02
5.456265340000e+08,2.314754e+01,1.567213e+01,9.260000e+02
5.456265950000e+08,2.345902e+01,1.532787e+01,9.260000e+02
5.456266560000e+08,2.393443e+01,1.631148e+01,9.260000e+02
5.456267170000e+08,2.450820e+01,1.642623e+01,9.260000e+02
5.456267780000e+08,2.432787e+01,1.652459e+01,9.260000e+02
5.456268390000e+08,2.354098e+01,1.577049e+01,9.260000e+02
5.456269000000e+08,2.385246e+01,1.565574e+01,9.260000e+02
5.456269610000e+08,2.440984e+01,1.691803e+01,9.260000e+02
5.456270220000e+08,2.455738e+01,1.637705e+01,9.260000e+02
5.456270830000e+08,2.355738e+01,1.609836e+01,9.260000e+02
5.456271440000e+08,2.468852e+01,1.624590e+01,9.260000e+02
5.456272050000e+08,2.421312e+01,1.550820e+01,9.260000e+02
5.456272660000e+08,2.531148e+01,1.672131e+01,9.260000e+02
5.456273270000e+08,2.506557e+01,1.709836e+01,9.260000e+02
5.456273880000e+08,2.436065e+01,1.673771e+01,9.260000e+02
5.456274490000e+08,2.503279e+01,1.688525e+01,9.260000e+02
5.456275550000e+08,2.381967e+01,1.600000e+01,9.250000e+02
5.456276160000e+08,2.378688e+01,1.575410e+01,9.250000e+02
5.456276770000e+08,2.301639e+01,1.527869e+01,9.250000e+02
5.456277380000e+08,2.444262e+01,1.645902e+01,9.250000e+02
5.456277990000e+08,2.354098e+01,1.622951e+01,9.250000e+02
5.456278600000e+08,2.390164e+01,1.639344e+01,9.250000e+02
5.456279210000e+08,2.411475e+01,1.649180e+01,9.250000e+02
5.456279820000e+08,2.411475e+01,1.618033e+01,9.250000e+02
5.456280430000e+08,2.500000e+01,1.706557e+01,9.250000e+02
5.456281040000e+08,2.437705e+01,1.650820e+01,9.250000e+02
5.456281650000e+08,2.422951e+01,1.616393e+01,9.250000e+02
5.456282260000e+08,2.273771e+01,1.496721e+01,9.250000e+02
5.456282870000e+08,2.309836e+01,1.545902e+01,9.250000e+02
5.456283480000e+08,2.339344e+01,1.565574e+01,9.250000e+02
5.456284090000e+08,2.539344e+01,1.675410e+01,9.250000e+02
5.456284700000e+08,2.318033e+01,1.519672e+01,9.250000e+02
5.456285310000e+08,2.486885e+01,1.700000e+01,9.250000e+02
5.456285920000e+08,2.350820e+01,1.577049e+01,9.250000e+02
5.456286530000e+08,2.434426e+01,1.657377e+01,9.250000e+02
5.456287140000e+08,2.354098e+01,1.552459e+01,9.250000e+02
5.456287750000e+08,2.406557e+01,1.632787e+01,9.250000e+02
5.456288360000e+08,2.386885e+01,1.667213e+01,9.250000e+02
5.456288970000e+08,2.418033e+01,1.657377e+01,9.250000e+02
5.456289580000e+08,2.378688e+01,1.547541e+01,9.250000e+02
5.456290190000e+08,2.442623e+01,1.606557e+01,9.250000e+02
5.456290800000e+08,2.395082e+01,1.596721e+01,9.250000e+02
5.456291410000e+08,2.521312e+01,1.759016e+01,9.250000e+02
5.456292020000e+08,2.229508e+01,1.478689e+01,9.250000e+02
5.456292630000e+08,2.408197e+01,1.629508e+01,9.250000e+02
5.456293860000e+08,2.473771e+01,1.621312e+01,9.250000e+02
5.456294470000e+08,2.327869e+01,1.568852e+01,9.250000e+02
5.456295080000e+08,2.463935e+01,1.631148e+01,9.250000e+02
5.456295690000e+08,2.444262e+01,1.636065e+01,9.250000e+02
5.456296300000e+08,2.372131e+01,1.632787e+01,9.250000e+02
5.456296910000e+08,2.462295e+01,1.706557e+01,9.250000e+02
5.456297520000e+08,2.496721e+01,1.644262e+01,9.250000e+02
5.456298130000e+08,2.381967e+01,1.626229e+01,9.250000e+02
5.456298740000e+08,2.449180e+01,1.637705e+01,9.250000e+02
5.456299350000e+08,2.390164e+01,1.565574e+01,9.250000e+02
5.456299960000e+08,2.403279e+01,1.573771e+01,9.250000e+02
5.456300570000e+08,2.452459e+01,1.634426e+01,9.250000e+02
5.456301180000e+08,2.400000e+01,1.613115e+01,9.250000e+02
5.456301790000e+08,2.283607e+01,1.504918e+01,9.250000e+02
5.456302400000e+08,2.377049e+01,1.573771e+01,9.250000e+02
5.456303010000e+08,2.401639e+01,1.614754e+01,9.250000e+02
5.456303620000e+08,2.319672e+01,1.568852e+01,9.250000e+02
5.456304230000e+08,2.411475e+01,1.604918e+01,9.250000e+02
5.456304840000e+08,2.437705e+01,1.647541e+01,9.250000e+02
5.456305450000e+08,2.357377e+01,1.640984e+01,9.250000e+02
5.456306060000e+08,2.349180e+01,1.595082e+01,9.250000e+02
5.456306670000e+08,2.434426e+01,1.663935e+01,9.250000e+02
5.456307280000e+08,2.314754e+01,1.565574e+01,9.250000e+02
5.456307890000e+08,2.290164e+01,1.540984e+01,9.250000e+02
5.456308500000e+08,2.324590e+01,1.560656e+01,9.250000e+02
5.456309110000e+08,2.362295e+01,1.595082e+01,9.250000e+02
5.456309720000e+08,2.360656e+01,1.644262e+01,9.250000e+02
5.456310330000e+08,2.267213e+01,1.514754e+01,9.250000e+02
5.456310940000e+08,2.393443e+01,1.598361e+01,9.250000e+02
5.456312220000e+08,2.444262e+01,1.654098e+01,9.250000e+02
5.456312830000e+08,2.377049e+01,1.583607e+01,9.250000e+02
5.456313440000e+08,2.434426e+01,1.645902e+01,9.250000e+02
5.456314050000e+08,2.411475e+01,1.585246e+01,9.250000e+02
5.456314660000e+08,2.414754e+01,1.632787e+01,9.250000e+02
5.456315270000e+08,2.388525e+01,1.649180e+01,9.250000e+02
5.456315880000e+08,2.477049e+01,1.629508e+01,9.250000e+02
5.456316490000e+08,2.398361e+01,1.547541e+01,9.250000e+02
5.456317100000e+08,2.475410e+01,1.644262e+01,9.250000e+02
5.456317710000e+08,2.380328e+01,1.591803e+01,9.250000e+02
5.456318320000e+08,2.511475e+01,1.678688e+01,9.250000e+02
5.456318930000e+08,2.524590e+01,1.691803e+01,9.250000e+02
5.456319540000e+08,2.414754e+01,1.611475e+01,9.250000e+02
5.456320150000e+08,2.370492e+01,1.636065e+01,9.250000e+02
5.456320760000e+08,2.344262e+01,1.585246e+01,9.250000e+02
5.456321370000e+08,2.414754e+01,1.632787e+01,9.250000e+02
5.456321980000e+08,2.421312e+01,1.567213e+01,9.250000e+02
5.456322590000e+08,2.383607e+01,1.611475e+01,9.250000e+02
5.456323200000e+08,2.563935e+01,1.778688e+01,9.250000e+02
5.456323810000e+08,2.295082e+01,1.568852e+01,9.250000e+02
5.456324420000e+08,2.403279e+01,1.626229e+01,9.250000e+02
5.456325030000e+08,2.488525e+01,1.681967e+01,9.250000e+02
5.456325640000e+08,2.431148e+01,1.665574e+01,9.250000e+02
5.456326250000e+08,2.414754e+01,1.539344e+01,9.250000e+02
5.456326860000e+08,2.372131e+01,1.613115e+01,9.250000e+02
5.456327470000e+08,2.468852e+01,1.649180e+01,9.250000e+02
5.456328080000e+08,2.319672e+01,1.521311e+01,9.250000e+02
5.456328690000e+08,2.378688e+01,1.619672e+01,9.250000e+02
5.456329300000e+08,2.519672e+01,1.714754e+01,9.250000e+02
5.456330320000e+08,2.447541e+01,1.621312e+01,9.240000e+02
5.456330930000e+08,2.429508e+01,1.591803e+01,9.240000e+02
5.456331540000e+08,2.414754e+01,1.627869e+01,9.240000e+02
5.456332150000e+08,2.439344e+01,1.621312e+01,9.240000e+02
5.456332760000e+08,2.422951e+01,1.622951e+01,9.240000e+02
5.456333370000e+08,2.336065e+01,1.537705e+01,9.240000e+02
5.456333980000e+08,2.216393e+01,1.467213e+01,9.240000e+02
5.456334590000e+08,2.400000e+01,1.606557e+01,9.240000e+02
5.456335200000e+08,2.327869e+01,1.609836e+01,9.240000e+02
5.456335810000e+08,2.332787e+01,1.611475e+01,9.240000e+02
5.456336420000e+08,2.434426e+01,1.616393e+01,9.240000e+02
5.456337030000e+08,2.444262e+01,1.670492e+01,9.240000e+02
5.456337640000e+08,2.418033e+01,1.688525e+01,9.240000e+02
5.456338250000e+08,2.359016e+01,1.554098e+01,9.240000e+02
5.456338860000e+08,2.372131e+01,1.626229e+01,9.240000e+02
5.456339470000e+08,2.495082e+01,1.655738e+01,9.240000e+02
5.456340080000e+08,2.445902e+01,1.647541e+01,9.240000e+02
5.456340690000e+08,2.301639e+01,1.572131e+01,9.240000e+02
5.456341300000e+08,2.347541e+01,1.601639e+01,9.240000e+02
5.456341910000e+08,2.398361e+01,1.613115e+01,9.240000e+02
5.456342520000e+08,2.365574e+01,1.549180e+01,9.240000e+02
5.456343130000e+08,2.293443e+01,1.568852e+01,9.240000e+02
5.456343740000e+08,2.386885e+01,1.622951e+01,9.240000e+02
5.456344350000e+08,2.395082e+01,1.616393e+01,9.240000e+02
5.456344960000e+08,2.378688e+01,1.631148e+01,9.240000e+02
5.456345570000e+08,2.398361e+01,1.655738e+01,9.240000e+02
5.456346180000e+08,2.495082e+01,1.696721e+01,9.240000e+02
5.456346790000e+08,2.414754e+01,1.636065e+01,9.240000e+02
