#BinStart,RateHitEvents,RateTrackEvents,Pressure
5.456253330000e+08,3.265574e+01,3.265574e+01,1.012232e+03
5.456253940000e+08,3.078688e+01,3.078688e+01,1.012232e+03
5.456254550000e+08,3.236066e+01,3.236066e+01,1.012232e+03
5.456255160000e+08,3.262295e+01,3.262295e+01,1.012232e+03
5.456255770000e+08,3.178688e+01,3.178688e+01,1.012232e+03
5.456256380000e+08,3.334426e+01,3.334426e+01,1.012232e+03
5.456256990000e+08,3.314754e+01,3.314754e+01,1.012232e+03
5.456257600000e+08,3.252459e+01,3.252459e+01,1.012232e+03
5.456258210000e+08,3.236066e+01,3.236066e+01,1.012232e+03
5.456258820000e+08,3.185246e+01,3.185246e+01,1.012232e+03
5.456259430000e+08,3.234426e+01,3.234426e+01,1.012232e+03
5.456260040000e+08,3.240984e+01,3.240984e+01,1.012232e+03
5.456260650000e+08,3.159016e+01,3.159016e+01,1.012232e+03
5.456261260000e+08,3.313115e+01,3.313115e+01,1.012232e+03
5.456261870000e+08,3.244262e+01,3.244262e+01,1.012232e+03
5.456262480000e+08,3.304918e+01,3.304918e+01,1.012232e+03
5.456263320000e+08,3.140984e+01,3.140984e+01,1.012154e+03
5.456263930000e+08,3.214754e+01,3.214754e+01,1.012154e+03
5.456264540000e+08,3.237705e+01,3.237705e+01,1.012154e+03
5.456265150000e+08,3.140984e+01,3.140984e+01,1.012154e+03
5.456265760000e+08,3.062295e+01,3.062295e+01,1.012154e+03
5.456266370000e+08,3.250820e+01,3.250820e+01,1.012154e+03
5.456266980000e+08,3.185246e+01,3.185246e+01,1.012154e+03
5.456267590000e+08,3.254099e+01,3.254099e+01,1.012154e+03
5.456268200000e+08,3.218033e+01,3.218033e+01,1.012154e+03
5.456268810000e+08,3.355738e+01,3.355738e+01,1.012154e+03
5.456269420000e+08,3.098361e+01,3.098361e+01,1.012154e+03
5.456270030000e+08,3.275410e+01,3.275410e+01,1.012154e+03
5.456270640000e+08,3.172131e+01,3.172131e+01,1.012154e+03
5.456271250000e+08,3.268853e+01,3.268853e+01,1.012154e+03
5.456271860000e+08,3.201639e+01,3.201639e+01,1.012154e+03
5.456272470000e+08,3.247541e+01,3.247541e+01,1.012154e+03
5.456273080000e+08,3.088525e+01,3.088525e+01,1.012154e+03
5.456273690000e+08,3.286885e+01,3.286885e+01,1.012154e+03
5.456274300000e+08,3.183607e+01,3.183607e+01,1.012154e+03
5.456274910000e+08,3.362295e+01,3.362295e+01,1.012154e+03
5.456275520000e+08,3.137705e+01,3.137705e+01,1.012154e+03
5.456276130000e+08,3.204918e+01,3.204918e+01,1.012154e+03
5.456276740000e+08,3.234426e+01,3.234426e+01,1.012154e+03
5.456277350000e+08,3.232787e+01,3.232787e+01,1.012154e+03
5.456277960000e+08,3.198361e+01,3.198361e+01,1.012154e+03
5.456278570000e+08,3.249180e+01,3.249180e+01,1.012154e+03
5.456279180000e+08,2.760656e+01,2.760656e+01,1.012154e+03
5.456279790000e+08,3.237705e+01,3.237705e+01,1.012154e+03
5.456280400000e+08,3.340984e+01,3.340984e+01,1.012154e+03
5.456281010000e+08,3.268853e+01,3.268853e+01,1.012154e+03
5.456281620000e+08,3.367213e+01,3.367213e+01,1.012154e+03
5.456282230000e+08,3.025806e+01,3.025806e+01,1.012154e+03
5.456283210000e+08,3.185246e+01,3.185246e+01,1.012210e+03
5.456283820000e+08,3.181967e+01,3.181967e+01,1.012210e+03
5.456284430000e+08,3.203279e+01,3.203279e+01,1.012210e+03
5.456285040000e+08,3.278688e+01,3.278688e+01,1.012210e+03
5.456285650000e+08,3.229508e+01,3.229508e+01,1.012210e+03
5.456286260000e+08,3.155738e+01,3.155738e+01,1.012210e+03
5.456286870000e+08,3.172131e+01,3.172131e+01,1.012210e+03
5.456287480000e+08,3.188525e+01,3.188525e+01,1.012210e+03
5.456288090000e+08,3.229508e+01,3.229508e+01,1.012210e+03
5.456288700000e+08,3.154098e+01,3.154098e+01,1.012210e+03
5.456289310000e+08,3.083607e+01,3.083607e+01,1.012210e+03
5.456289920000e+08,3.122951e+01,3.122951e+01,1.012210e+03
5.456290530000e+08,3.213115e+01,3.213115e+01,1.012210e+03
5.456291140000e+08,3.191803e+01,3.191803e+01,1.012210e+03
5.456291750000e+08,3.050820e+01,3.050820e+01,1.012210e+03
5.456292360000e+08,3.129508e+01,3.129508e+01,1.012210e+03
5.456292970000e+08,3.150820e+01,3.150820e+01,1.012210e+03
5.456293580000e+08,3.086885e+01,3.086885e+01,1.012210e+03
5.456294190000e+08,3.116393e+01,3.116393e+01,1.012210e+03
5.456294800000e+08,3.273771e+01,3.273771e+01,1.012210e+03
5.456295410000e+08,3.154098e+01,3.154098e+01,1.012210e+03
5.456296020000e+08,3.288525e+01,3.288525e+01,1.012210e+03
5.456296630000e+08,3.185246e+01,3.185246e+01,1.012210e+03
5.456297240000e+08,3.127869e+01,3.127869e+01,1.012210e+03
5.456297850000e+08,3.208197e+01,3.208197e+01,1.012210e+03
5.456298460000e+08,3.026229e+01,3.026229e+01,1.012210e+03
5.456299070000e+08,3.260656e+01,3.260656e+01,1.012210e+03
5.456299680000e+08,3.331147e+01,3.331147e+01,1.012210e+03
5.456300290000e+08,3.239344e+01,3.239344e+01,1.012210e+03
5.456300900000e+08,3.157377e+01,3.157377e+01,1.012210e+03
5.456301510000e+08,3.229508e+01,3.229508e+01,1.012210e+03
5.456302120000e+08,3.200000e+01,3.200000e+01,1.012210e+03
5.456303250000e+08,3.388525e+01,3.388525e+01,1.012091e+03
5.456303860000e+08,3.268853e+01,3.268853e+01,1.012091e+03
5.456304470000e+08,3.326229e+01,3.326229e+01,1.012091e+03
5.456305080000e+08,3.260656e+01,3.260656e+01,1.012091e+03
5.456305690000e+08,3.147541e+01,3.147541e+01,1.012091e+03
5.456306300000e+08,3.131148e+01,3.131148e+01,1.012091e+03
5.456306910000e+08,3.150820e+01,3.150820e+01,1.012091e+03
5.456307520000e+08,3.224590e+01,3.224590e+01,1.012091e+03
